date,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
2015-02-03,31.8,23.4,9.4,3.7,26.76,75.0,0.0
2015-02-04,31.6,23.7,6.8,4.2,27.02,81.0,0.0
2015-02-05,29.6,23.0,5.6,2.8,25.92,83.0,0.0
2015-02-06,29.8,23.0,9.6,3.6,26.28,80.5,0.0
2015-02-07,31.4,23.2,7.1,3.4,26.76,81.5,0.0
2015-02-08,32.4,22.7,9.4,2.9,27.2,76.75,0.0
2015-02-09,32.9,22.4,8.9,3.5,27.28,81.25,0.0
2015-02-10,32.4,22.9,4.7,3.2,26.74,81.5,0.0
2015-02-11,32.5,23.8,7.5,2.8,26.54,77.0,0.0
2015-02-12,32.0,23.7,10.6,4.0,26.98,79.75,0.0
2015-02-13,32.4,26.0,8.4,5.2,26.98,80.0,0.0
2015-02-14,32.5,23.6,9.8,2.8,27.22,75.0,0.0
2015-02-16,32.2,23.8,11.0,3.6,27.28,77.75,5.1444
2015-02-17,32.5,23.6,11.0,3.0,26.78,82.5,5.1444
2015-02-18,26.0,21.7,0.0,0.0,23.38,93.25,0.0
2015-02-19,29.4,22.5,0.4,2.2,25.18,88.0,0.0
2015-02-20,29.4,20.7,0.7,2.2,25.46,88.0,0.0
2015-02-21,28.8,22.7,0.0,1.8,24.62,87.0,0.0
2015-02-22,31.0,23.0,6.8,2.0,25.88,86.0,0.0
2015-02-23,30.1,22.9,5.0,3.2,25.16,94.0,0.0
2015-02-24,30.8,22.8,6.1,4.0,25.8,94.0,0.0
2015-02-25,31.6,23.6,11.2,3.8,27.12,86.0,0.0
2015-02-26,32.4,23.0,11.4,3.2,27.08,83.0,0.0
2015-02-27,32.6,23.1,11.2,3.2,27.06,80.0,0.0
2015-02-28,31.7,23.1,8.2,3.0,26.68,78.0,0.0
2015-03-01,32.0,22.9,8.6,3.2,26.9,80.0,0.0
2015-03-02,31.0,23.9,9.4,3.0,26.46,79.0,0.0
2015-03-03,31.8,23.6,9.2,2.6,27.12,82.75,0.0
2015-03-04,31.0,22.9,9.2,2.6,26.62,81.5,0.0
2015-03-05,31.4,23.1,4.6,3.0,26.74,79.5,0.0
2015-03-06,31.2,24.2,4.8,2.6,26.52,86.5,0.0
2015-03-07,31.8,23.3,10.6,3.2,27.1,80.25,0.0
2015-03-08,31.4,23.1,5.0,2.6,26.18,81.5,0.0
2015-03-09,30.0,23.1,4.5,1.5,25.9,84.0,0.0
2015-03-10,31.2,23.9,9.1,3.6,26.26,82.75,0.0
2015-03-11,31.9,24.2,10.8,2.6,27.34,76.0,0.0
2015-03-12,31.9,23.1,6.0,3.0,27.0,80.25,0.0
2015-03-13,31.0,24.1,3.1,2.6,26.78,82.75,0.0
2015-03-14,31.6,23.8,3.1,2.4,26.68,84.0,0.0
2015-03-15,31.6,23.1,10.4,3.2,26.9,79.75,0.0
2015-03-16,31.6,23.5,9.1,3.2,27.34,78.75,0.0
2015-03-17,31.8,24.3,9.6,3.4,27.5,75.5,0.0
2015-03-18,32.0,24.1,10.5,4.2,27.58,74.5,0.0
2015-03-19,30.8,23.5,8.3,3.1,27.02,78.25,0.0
2015-03-20,30.4,23.6,5.6,3.9,27.16,80.75,0.0
2015-03-21,32.0,24.2,7.2,2.8,27.28,80.5,0.0
2015-03-22,30.8,23.8,5.9,3.0,26.8,85.0,0.0
2015-03-23,31.3,23.3,7.3,3.2,27.36,82.25,0.0
2015-03-24,31.4,23.7,8.4,3.1,27.54,77.0,0.0
2015-03-25,31.9,24.2,7.8,2.7,27.22,79.75,0.0
2015-03-26,31.4,24.2,8.5,3.8,27.32,74.75,0.0
2015-03-27,32.4,23.5,9.3,3.1,27.66,76.25,0.0
2015-03-28,31.0,23.8,10.7,3.1,26.76,81.75,0.0
2015-03-29,32.0,24.1,10.2,4.0,27.38,78.0,0.0
2015-03-30,30.8,22.7,10.1,3.0,26.94,78.0,0.0
2015-03-31,30.8,22.6,10.2,3.2,27.24,77.75,0.0
2015-04-01,30.8,23.5,10.1,3.2,27.22,80.5,0.0
2015-04-02,31.0,23.8,9.0,4.0,27.12,82.75,0.0
2015-04-03,30.9,23.7,9.9,3.6,26.56,79.5,0.0
2015-04-04,31.4,24.2,10.0,3.6,27.0,81.75,0.0
2015-04-05,32.2,23.5,9.3,3.6,27.46,74.5,0.0
2015-04-06,33.0,23.3,10.4,2.9,28.1,78.75,0.0
2015-04-07,35.4,24.2,10.0,3.7,29.12,74.25,0.0
2015-04-08,35.6,24.6,9.0,3.3,29.24,75.5,0.0
2015-04-09,32.6,24.2,10.2,3.1,28.32,74.5,0.0
2015-04-10,33.8,23.9,10.3,3.2,28.18,74.75,0.0
2015-04-11,33.0,23.6,9.3,4.0,27.96,73.5,0.0
2015-04-12,32.8,23.0,6.3,3.5,27.68,77.0,0.0
2015-04-13,32.4,22.5,8.1,2.7,27.3,81.25,0.0
2015-04-14,31.7,23.3,9.1,3.1,27.56,79.75,0.0
2015-04-15,31.4,24.2,9.8,3.1,27.44,80.75,0.0
2015-04-16,31.6,24.3,10.2,4.2,27.22,79.5,0.0
2015-04-17,33.0,23.2,10.6,3.2,28.08,75.5,0.0
2015-04-18,31.4,22.7,3.1,3.1,27.36,73.5,0.0
2015-04-19,31.0,22.8,10.6,4.1,27.26,75.5,0.0
2015-04-20,31.7,22.7,8.8,2.0,26.84,79.75,0.0
2015-04-21,31.6,23.3,10.2,3.4,27.22,78.25,0.0
2015-04-22,33.4,24.3,10.0,4.0,28.18,74.75,0.0
2015-04-23,32.2,23.6,5.7,2.6,26.8,80.75,0.0
2015-04-24,32.6,24.2,9.9,3.8,27.48,76.0,0.0
2015-04-25,32.8,23.8,10.0,3.6,27.72,75.25,0.0
2015-04-26,31.8,23.2,10.2,3.4,27.44,73.0,0.0
2015-04-27,33.4,23.6,9.8,2.4,28.04,73.5,0.0
2015-04-28,32.4,23.2,10.3,4.2,27.48,78.25,0.0
2015-04-29,32.8,23.8,10.4,3.8,27.4,79.25,0.0
2015-04-30,32.6,23.7,10.3,3.2,27.7,77.5,0.0
2015-05-01,33.1,24.1,9.0,3.8,28.48,72.25,0.0
2015-05-02,32.0,24.2,4.8,3.2,27.82,73.75,0.0
2015-05-03,31.2,22.8,3.8,3.9,26.48,85.25,0.0
2015-05-04,30.8,22.3,4.4,2.5,25.46,93.75,0.0
2015-05-05,32.5,23.5,9.6,2.6,27.56,78.5,0.0
2015-05-06,32.0,23.1,9.8,3.4,27.26,79.75,0.0
2015-05-07,31.2,24.2,9.0,3.6,26.88,78.5,0.0
2015-05-08,31.6,23.3,10.4,3.4,27.82,79.0,0.0
2015-05-09,33.0,24.3,10.0,3.6,28.44,77.25,0.0
2015-05-10,28.8,22.5,8.3,4.0,26.22,77.25,0.0
2015-05-11,31.6,23.1,8.9,3.2,26.66,81.25,0.0
2015-05-12,30.7,22.5,9.4,3.1,26.64,82.5,0.0
2015-05-13,31.4,22.6,10.4,3.1,27.08,78.0,0.0
2015-05-14,31.4,23.5,7.6,4.0,26.86,79.0,0.0
2015-05-15,31.0,23.3,8.8,3.6,26.74,77.0,0.0
2015-05-16,32.1,23.0,9.7,3.8,27.68,73.0,0.0
2015-05-17,32.2,22.0,9.9,3.7,27.2,78.75,0.0
2015-05-18,30.4,22.3,8.1,3.5,26.06,85.75,0.0
2015-05-19,30.0,23.5,7.5,2.2,25.98,85.5,0.0
2015-05-20,30.3,23.4,9.2,1.8,26.38,81.5,0.0
2015-05-21,30.6,23.6,6.1,2.8,26.56,83.0,0.0
2015-05-22,28.0,23.1,0.7,2.4,25.58,86.25,0.0
2015-05-23,28.1,21.7,6.7,3.6,25.7,80.75,0.0
2015-05-24,29.0,22.0,5.7,3.1,26.2,76.25,0.0
2015-05-25,30.5,22.9,10.1,2.1,26.36,88.25,0.0
2015-05-26,30.6,23.3,6.2,2.2,25.7,85.5,0.0
2015-05-27,30.4,22.6,7.4,2.2,26.08,83.0,0.0
2015-05-28,30.6,23.3,0.0,2.4,25.98,91.0,0.0
2015-05-29,28.0,21.9,7.4,3.0,25.48,82.0,0.0
2015-05-30,27.8,21.5,6.2,2.2,25.28,83.5,0.0
2015-05-31,28.6,22.1,9.7,3.1,25.9,81.0,0.0
2015-06-01,30.8,22.6,8.0,2.1,25.68,85.5,0.0
2015-06-02,29.8,23.0,9.1,2.4,26.0,85.5,0.0
2015-06-03,29.8,22.6,5.2,1.8,25.6,83.5,0.0
2015-06-04,31.8,22.8,8.8,3.0,26.68,84.5,0.0
2015-06-05,27.0,23.5,6.7,2.4,25.46,85.75,0.0
2015-06-06,28.0,21.3,7.7,3.0,25.54,80.5,0.0
2015-06-07,27.7,21.7,4.4,2.9,25.46,78.0,0.0
2015-06-08,29.2,22.5,8.1,1.5,25.54,85.25,0.0
2015-06-09,29.0,22.5,8.1,2.4,25.74,88.0,0.0
2015-06-10,30.0,22.4,9.5,2.8,25.68,87.25,0.0
2015-06-11,27.4,22.5,4.4,1.2,24.74,88.5,0.0
2015-06-12,26.8,23.0,1.5,2.8,24.44,89.0,0.0
2015-06-13,27.8,21.3,6.6,2.2,24.96,83.0,0.0
2015-06-14,28.1,22.1,9.2,3.0,25.22,84.25,0.0
2015-06-15,28.9,22.1,4.5,2.2,25.24,88.75,0.0
2015-06-16,29.0,20.0,8.5,2.1,25.12,86.75,0.0
2015-06-17,29.8,20.4,8.7,2.9,24.76,86.5,0.0
2015-06-18,27.8,22.0,0.0,2.0,24.04,90.5,0.0
2015-06-19,28.0,23.1,5.2,3.7,25.86,78.0,0.0
2015-06-20,28.9,22.5,8.0,3.4,25.6,80.25,0.0
2015-06-21,27.8,21.7,4.8,2.2,24.88,85.25,0.0
2015-06-22,28.7,22.1,0.6,2.4,25.2,89.0,0.0
2015-06-23,28.7,22.1,1.7,2.4,24.6,89.5,0.0
2015-06-24,28.4,21.6,2.6,1.6,24.2,90.5,0.0
2015-06-25,26.4,21.8,0.3,2.0,23.8,91.0,0.0
2015-06-26,27.4,23.4,7.4,1.6,25.28,80.0,0.0
2015-06-27,27.6,22.0,6.4,3.0,25.56,75.5,0.0
2015-06-28,27.4,22.1,2.2,2.5,24.8,80.5,0.0
2015-06-29,26.8,21.4,0.0,1.7,23.64,94.0,0.0
2015-06-30,27.2,22.0,0.7,2.0,23.26,97.5,0.0
2015-07-01,28.0,22.8,8.4,2.6,25.0,86.0,0.0
2015-07-02,26.5,22.4,0.0,1.2,23.86,93.75,0.0
2015-07-03,26.6,22.8,2.5,2.8,24.4,88.5,0.0
2015-07-04,26.0,22.6,0.0,2.0,23.86,87.75,0.0
2015-07-05,28.6,22.0,9.3,2.2,25.28,77.5,0.0
2015-07-06,28.6,22.8,5.8,2.4,24.58,87.5,0.0
2015-07-07,28.7,22.8,1.5,2.2,24.22,93.0,0.0
2015-07-08,29.6,22.7,4.9,2.4,25.22,87.25,0.0
2015-07-09,29.0,23.0,9.6,3.0,25.16,83.75,0.0
2015-07-10,28.4,22.6,9.8,3.0,25.64,77.75,0.0
2015-07-11,28.8,23.0,10.3,3.1,25.58,81.75,0.0
2015-07-12,29.3,23.0,8.6,3.1,25.9,77.75,0.0
2015-07-13,28.9,23.2,7.7,2.2,25.44,85.75,0.0
2015-07-14,29.2,21.8,7.9,2.6,25.58,83.5,0.0
2015-07-15,28.6,22.9,4.5,2.0,24.7,89.25,0.0
2015-07-16,27.8,22.5,6.3,2.0,24.9,88.25,0.0
2015-07-17,27.2,22.7,7.4,2.2,24.86,79.25,0.0
2015-07-18,27.3,22.8,6.0,3.1,24.9,79.0,0.0
2015-07-19,27.9,22.3,9.6,2.8,25.1,83.5,0.0
2015-07-20,27.9,22.7,2.1,1.7,24.2,90.25,0.0
2015-07-21,27.8,23.2,0.3,2.3,24.56,91.0,0.0
2015-07-22,25.9,22.3,0.2,2.1,24.58,94.5,0.0
2015-07-23,26.2,21.6,0.6,1.6,23.3,93.75,0.0
2015-07-24,27.6,23.2,8.4,2.2,25.36,80.0,0.0
2015-07-25,27.9,23.4,3.9,3.2,24.88,84.25,0.0
2015-07-26,27.4,23.1,0.5,3.8,24.7,84.5,0.0
2015-07-27,27.8,23.4,2.4,3.4,24.4,88.75,0.0
2015-07-28,28.4,23.5,0.5,2.6,25.62,85.75,0.0
2015-07-29,25.7,22.3,0.0,1.2,23.12,96.0,0.0
2015-07-30,27.4,22.0,7.5,2.8,24.68,83.25,0.0
2015-07-31,27.1,22.7,3.1,2.2,24.84,83.5,0.0
2015-08-01,27.8,22.6,3.2,2.8,24.88,82.25,0.0
2015-08-02,27.9,23.2,8.7,2.2,25.78,77.25,0.0
2015-08-03,27.8,22.8,5.9,2.4,24.8,85.25,0.0
2015-08-04,27.8,21.8,8.6,3.2,25.08,84.25,0.0
2015-08-05,28.2,20.2,7.0,1.8,23.68,91.5,0.0
2015-08-06,27.4,22.7,8.4,3.6,25.2,80.75,0.0
2015-08-07,27.7,22.5,6.4,3.0,25.02,81.75,0.0
2015-08-08,28.1,22.1,8.3,3.1,25.36,79.0,0.0
2015-08-09,28.4,22.3,4.3,2.9,25.16,88.0,0.0
2015-08-10,27.6,21.5,7.6,2.6,24.38,87.5,0.0
2015-08-11,27.8,22.3,7.6,1.8,24.98,88.25,0.0
2015-08-12,27.2,22.4,7.5,2.4,24.48,80.5,0.0
2015-08-13,26.6,21.9,3.5,2.6,24.38,79.0,0.0
2015-08-14,26.8,21.7,5.1,3.0,24.26,79.0,0.0
2015-08-15,27.3,21.4,7.5,2.8,24.54,81.5,0.0
2015-08-16,28.0,22.0,5.2,2.3,24.36,83.0,0.0
2015-08-17,28.8,22.2,9.6,2.3,25.0,89.0,0.0
2015-08-18,28.6,23.1,10.0,2.0,25.86,86.75,0.0
2015-08-19,28.8,22.9,1.6,2.6,25.26,88.25,0.0
2015-08-20,26.2,21.1,0.0,2.2,23.04,93.25,0.0
2015-08-21,27.4,21.9,5.2,2.2,24.9,82.75,0.0
2015-08-22,27.3,22.1,10.2,3.3,24.72,85.25,0.0
2015-08-23,28.0,22.3,10.1,3.5,25.14,81.0,0.0
2015-08-24,28.8,21.9,10.4,2.8,25.26,83.25,0.0
2015-08-25,28.9,21.8,9.9,2.6,24.9,85.75,0.0
2015-08-26,29.6,21.6,7.9,2.4,25.36,80.0,0.0
2015-08-27,29.2,23.5,10.3,3.0,25.82,86.25,0.0
2015-08-28,28.1,21.9,6.5,3.2,25.4,77.5,0.0
2015-08-29,27.8,22.1,9.6,3.2,25.02,82.25,0.0
2015-08-30,28.6,22.1,6.5,3.2,25.38,82.25,0.0
2015-08-31,28.4,23.1,7.5,3.1,25.9,79.0,0.0
2015-09-01,28.2,21.8,0.1,2.1,24.24,89.75,0.0
2015-09-02,30.0,20.8,10.2,3.0,24.72,87.0,0.0
2015-09-03,27.8,22.1,4.2,2.0,24.62,85.25,0.0
2015-09-04,27.7,21.2,4.6,2.6,25.34,80.75,0.0
2015-09-05,28.8,22.5,10.8,3.2,25.84,80.25,0.0
2015-09-06,29.3,22.8,10.3,3.7,26.16,78.75,0.0
2015-09-07,29.6,21.4,9.5,3.1,25.8,79.25,0.0
2015-09-08,29.6,22.9,8.7,2.6,26.14,76.0,0.0
2015-09-09,29.8,23.1,5.9,2.0,25.9,83.5,0.0
2015-09-10,29.6,22.7,7.4,2.6,25.34,83.75,0.0
2015-09-11,28.7,22.3,1.6,2.2,25.12,83.0,0.0
2015-09-12,28.6,22.1,9.6,3.2,25.58,81.5,0.0
2015-09-13,28.6,22.3,7.4,3.6,25.44,81.5,0.0
2015-09-14,29.6,23.7,6.0,3.2,26.22,83.0,0.0
2015-09-15,29.6,23.4,10.1,3.1,26.16,81.25,0.0
2015-09-16,29.8,23.6,10.0,3.0,25.76,78.75,0.0
2015-09-17,27.2,22.7,3.0,3.6,24.42,88.5,0.0
2015-09-18,28.9,22.3,8.7,3.4,25.68,75.75,0.0
2015-09-19,28.9,22.4,10.0,3.7,25.62,78.0,0.0
2015-09-20,29.1,22.8,10.3,2.3,25.68,77.0,0.0
2015-09-21,29.2,23.1,6.0,3.2,25.7,81.5,0.0
2015-09-22,29.8,23.3,8.5,4.2,26.46,78.75,0.0
2015-09-23,29.9,23.5,9.4,2.2,25.88,82.75,0.0
2015-09-24,29.4,22.5,8.5,3.3,26.0,76.0,0.0
2015-09-25,30.0,22.8,8.2,4.0,26.16,79.5,0.0
2015-09-26,29.4,22.7,9.1,3.1,25.98,78.25,0.0
2015-09-27,29.8,23.1,10.2,3.0,26.26,78.0,0.0
2015-09-28,30.6,22.8,8.5,3.1,26.08,80.25,0.0
2015-09-29,30.2,22.7,10.1,2.8,26.18,79.5,0.0
2015-09-30,30.2,22.3,8.2,2.8,26.02,77.5,0.0
2015-10-01,29.9,24.2,7.8,2.8,26.1,80.25,0.0
2015-10-02,29.6,23.6,6.8,3.0,26.2,75.5,0.0
2015-10-03,29.9,22.3,9.7,4.2,25.92,78.25,0.0
2015-10-04,29.4,22.1,9.1,3.2,25.76,77.75,0.0
2015-10-05,31.0,23.2,10.4,3.0,26.84,77.25,0.0
2015-10-06,31.2,23.3,10.3,3.2,27.1,75.25,0.0
2015-10-07,31.5,23.1,10.5,3.1,26.8,82.25,0.0
2015-10-08,29.0,21.8,2.9,1.7,24.38,87.0,0.0
2015-10-09,29.6,22.8,7.7,3.0,26.4,75.0,0.0
2015-10-10,29.1,22.6,10.4,3.3,25.82,77.5,0.0
2015-10-11,30.0,22.9,9.4,3.7,26.22,78.25,0.0
2015-10-12,30.4,23.7,9.1,3.0,26.5,79.75,0.0
2015-10-13,30.5,23.1,9.3,3.2,26.96,79.25,0.0
2015-10-14,28.6,23.3,3.0,2.2,25.1,87.5,0.0
2015-10-15,28.8,22.1,2.5,2.6,25.18,84.5,0.0
2015-10-16,30.0,22.3,4.4,3.2,26.14,78.5,0.0
2015-10-17,29.6,22.7,9.2,2.8,26.1,79.25,0.0
2015-10-18,29.3,22.9,2.1,3.2,25.68,80.0,0.0
2015-10-19,30.4,23.7,10.4,3.1,26.82,77.0,0.0
2015-10-20,30.5,23.2,10.2,3.1,25.66,82.5,0.0
2015-10-21,29.8,23.0,9.9,4.1,25.88,81.75,0.0
2015-10-22,30.2,22.9,10.3,2.5,25.9,80.5,0.0
2015-10-23,33.0,23.1,8.6,3.2,27.42,72.0,0.0
2015-10-24,31.1,22.6,10.7,2.8,26.62,73.5,0.0
2015-10-25,31.7,22.3,10.9,3.1,26.26,80.5,0.0
2015-10-26,30.1,23.4,10.8,3.1,26.66,71.75,0.0
2015-10-27,30.0,23.0,11.1,2.8,25.94,79.75,0.0
2015-10-28,30.8,23.1,10.3,4.2,26.66,80.0,0.0
2015-10-29,30.6,22.7,8.6,4.2,26.94,77.75,0.0
2015-10-30,31.0,22.3,11.1,3.6,26.38,80.0,0.0
2015-10-31,31.0,22.6,3.8,3.0,26.68,73.0,0.0
2015-11-01,30.4,22.7,10.4,3.2,26.9,76.25,0.0
2015-11-02,30.6,23.2,8.8,2.8,27.0,74.0,0.0
2015-11-03,31.0,23.0,10.2,3.2,25.72,84.75,0.0
2015-11-04,31.2,23.1,10.0,3.0,27.26,76.75,0.0
2015-11-05,30.8,23.5,9.4,3.8,26.38,77.25,0.0
2015-11-06,31.4,23.1,11.1,4.2,26.9,79.5,0.0
2015-11-07,31.6,23.8,10.7,3.2,26.96,77.75,0.0
2015-11-08,32.2,23.5,5.7,2.6,27.28,79.5,0.0
2015-11-09,31.7,23.3,8.8,3.8,26.22,82.25,0.0
2015-11-10,30.4,23.0,9.8,1.2,26.1,81.5,0.0
2015-11-11,31.8,22.2,10.7,3.2,26.68,81.25,0.0
2015-11-12,32.4,21.9,9.9,3.8,27.22,78.5,0.0
2015-11-13,32.5,23.4,10.4,3.6,26.82,78.5,0.0
2015-11-14,32.4,23.5,10.6,3.2,27.7,73.75,0.0
2015-11-15,31.0,23.5,9.7,3.1,26.74,71.75,0.0
2015-11-16,32.4,22.8,9.2,3.5,27.16,78.25,0.0
2015-11-17,29.9,22.9,10.2,3.4,26.36,74.25,0.0
2015-11-18,31.1,21.4,7.0,2.4,26.3,79.25,0.0
2015-11-19,31.8,23.2,9.7,3.2,27.28,77.0,0.0
2015-11-20,32.2,22.3,10.1,4.2,26.88,77.0,0.0
2015-11-21,31.9,23.3,9.9,4.0,26.94,78.75,0.0
2015-11-22,31.8,23.3,10.0,3.2,27.18,75.25,0.0
2015-11-23,32.2,23.3,8.7,3.6,27.64,73.0,0.0
2015-11-24,31.0,22.9,9.4,3.9,27.1,75.0,0.0
2015-11-25,32.4,23.5,10.2,2.9,27.78,75.25,0.0
2015-11-26,33.8,24.4,10.3,3.2,28.36,70.75,0.0
2015-11-27,31.9,23.8,10.1,3.6,27.58,76.25,0.0
2015-11-28,33.9,23.5,9.3,1.4,27.6,76.75,0.0
2015-11-29,33.4,23.3,10.3,3.5,27.94,70.25,0.0
2015-11-30,33.8,23.5,9.9,4.0,28.34,69.0,0.0
2015-12-01,33.9,23.3,8.9,3.2,27.9,72.25,0.0
2015-12-02,32.4,23.4,7.2,2.8,26.68,83.5,0.0
2015-12-03,31.9,22.3,9.8,3.8,27.0,77.25,0.0
2015-12-04,33.8,23.3,10.4,3.6,28.3,70.5,0.0
2015-12-05,33.3,23.7,10.3,4.1,27.8,74.25,0.0
2015-12-06,32.2,23.2,9.7,3.3,27.2,78.0,0.0
2015-12-07,33.2,23.4,10.2,2.8,27.36,76.75,0.0
2015-12-08,32.6,24.4,10.4,2.4,27.96,71.0,0.0
2015-12-09,32.6,23.8,9.3,3.6,27.2,76.75,0.0
2015-12-10,32.9,23.5,9.9,3.1,26.86,80.75,0.0
2015-12-11,31.2,23.1,10.1,3.1,27.48,70.5,0.0
2015-12-12,29.9,22.7,8.5,3.2,26.78,75.0,0.0
2015-12-13,31.4,23.4,9.1,3.0,27.54,74.25,0.0
2015-12-14,31.6,24.1,6.3,3.2,27.22,77.25,0.0
2015-12-15,31.4,24.2,9.2,3.8,27.08,78.0,0.0
2015-12-16,31.2,22.9,7.5,2.8,26.34,83.75,0.0
2015-12-17,31.8,23.1,8.4,3.8,27.2,74.75,0.0
2015-12-18,28.0,22.5,0.2,3.8,24.86,81.0,0.0
2015-12-19,31.7,23.4,5.9,2.4,25.94,82.5,0.0
2015-12-20,29.0,22.3,7.9,3.1,25.54,77.0,0.0
2015-12-21,30.7,23.6,0.2,4.5,26.14,84.0,0.0
2015-12-22,31.0,23.5,5.4,3.2,26.1,85.75,0.0
2015-12-23,31.0,22.9,8.0,3.2,26.26,81.25,0.0
2015-12-24,29.9,24.2,1.5,3.6,26.14,84.0,0.0
2015-12-25,26.4,21.7,0.2,2.0,23.56,93.25,0.0
2015-12-26,29.6,22.3,4.6,3.0,25.86,82.25,0.0
2015-12-27,30.1,23.2,6.0,3.0,26.06,78.75,0.0
2015-12-28,30.2,22.8,6.3,3.4,26.72,78.75,0.0
2015-12-29,28.4,22.5,0.4,2.6,25.74,80.75,0.0
2015-12-30,30.2,23.1,5.3,3.2,26.1,83.25,0.0
2015-12-31,30.6,23.2,7.8,3.2,26.68,76.5,0.0
2016-01-01,31.2,23.4,9.0,3.2,26.44,80.5,0.0
2016-01-02,31.3,23.1,10.0,3.2,26.6,79.5,0.0
2016-01-03,32.4,24.1,10.1,3.6,27.26,76.75,0.0
2016-01-04,33.2,23.6,9.5,3.8,28.04,72.0,0.0
2016-01-05,32.6,23.5,4.5,3.2,27.5,72.25,0.0
2016-01-06,32.4,24.5,1.9,3.2,27.74,71.0,0.0
2016-01-07,32.2,24.4,2.9,2.4,27.48,75.25,0.0
2016-01-08,32.3,24.2,3.3,3.2,27.38,76.75,0.0
2016-01-09,31.0,24.5,0.2,2.6,26.74,82.0,0.0
2016-01-10,29.8,22.4,1.1,2.4,25.6,86.5,0.0
2016-01-11,30.0,23.7,6.7,2.0,26.42,78.0,0.0
2016-01-12,31.0,23.6,7.4,2.6,26.72,79.5,0.0
2016-01-13,30.6,24.2,1.8,3.2,26.76,84.5,0.0
2016-01-14,31.2,23.7,8.0,3.2,27.18,73.75,0.0
2016-01-15,31.4,24.4,8.1,3.6,27.2,76.5,0.0
2016-01-16,31.9,24.2,9.9,4.2,27.26,75.5,0.0
2016-01-17,32.7,24.5,3.6,3.8,27.84,78.0,0.0
2016-01-18,32.0,23.7,4.1,3.0,26.5,81.0,0.0
2016-01-19,31.6,24.2,10.0,3.8,27.08,76.0,0.0
2016-01-20,31.4,23.5,5.7,2.5,26.5,80.0,0.0
2016-01-21,30.4,23.2,2.5,2.7,26.28,85.75,0.0
2016-01-22,30.2,23.8,0.7,3.2,25.8,85.0,0.0
2016-01-23,28.6,22.3,6.0,2.1,25.18,75.0,0.0
2016-01-24,30.6,23.7,9.4,3.0,26.54,78.0,0.0
2016-01-25,30.7,23.5,8.8,2.9,26.48,78.25,0.0
2016-01-26,31.4,23.1,9.8,3.2,26.94,72.75,0.0
2016-01-27,31.2,23.9,6.0,3.0,26.98,75.5,0.0
2016-01-28,31.8,24.4,9.2,3.4,27.08,75.5,0.0
2016-01-29,30.2,24.5,4.3,2.6,26.66,83.75,0.0
2016-01-30,29.8,23.3,4.0,3.6,25.54,85.5,0.0
2016-01-31,28.8,21.8,7.2,3.0,25.44,76.0,0.0
2016-02-01,29.8,22.5,7.1,3.2,26.0,79.5,0.0
2016-02-02,32.0,24.6,7.1,3.4,27.04,80.0,0.0
2016-02-03,31.8,23.3,5.9,3.2,27.04,79.5,0.0
2016-02-04,29.4,21.9,9.2,3.2,25.96,75.75,0.0
2016-02-05,31.2,23.3,9.5,3.4,26.78,75.5,0.0
2016-02-06,29.0,22.1,4.3,2.6,25.78,77.0,0.0
2016-02-07,31.9,24.1,10.0,3.4,27.36,76.0,0.0
2016-02-08,28.6,21.8,6.0,3.6,25.04,79.5,0.0
2016-02-09,31.4,23.6,7.6,3.8,26.68,82.5,0.0
2016-02-10,28.6,22.5,7.5,2.2,25.3,75.25,0.0
2016-02-11,31.0,23.1,9.7,2.9,26.98,74.0,0.0
2016-02-12,33.2,22.9,11.2,2.1,27.34,71.5,0.0
2016-02-13,32.8,23.1,7.3,3.7,27.36,72.0,0.0
2016-02-14,33.2,23.4,10.1,3.3,27.56,72.25,0.0
2016-02-15,32.6,23.3,8.4,3.0,26.78,78.5,0.0
2016-02-16,31.8,24.3,7.7,2.0,26.78,80.0,0.0
2016-02-17,31.6,23.6,11.1,2.3,27.04,73.25,0.0
2016-02-18,31.7,23.7,4.5,3.1,26.72,77.25,0.0
2016-02-19,31.4,23.6,9.0,3.2,26.84,79.5,0.0
2016-02-20,31.5,23.4,10.1,3.1,26.78,76.25,0.0
2016-02-21,29.8,22.9,4.7,3.3,26.26,74.75,0.0
2016-02-22,33.2,23.3,9.0,4.2,27.54,72.75,0.0
2016-02-23,31.7,23.5,9.5,3.2,27.28,72.25,0.0
2016-02-24,31.2,23.8,4.8,3.0,26.72,80.0,0.0
2016-02-25,31.7,23.4,10.9,2.6,27.06,75.0,0.0
2016-02-26,32.8,22.7,8.3,3.2,27.14,74.5,0.0
2016-02-27,32.2,23.8,9.6,3.4,27.6,71.25,0.0
2016-02-28,33.6,23.3,6.4,3.3,27.66,70.25,0.0
2016-02-29,31.4,23.8,8.8,2.6,27.28,75.25,0.0
2016-03-01,33.6,23.5,10.3,3.7,28.02,72.0,0.0
2016-03-02,31.6,23.5,8.1,3.2,27.14,80.5,0.0
2016-03-03,28.0,21.7,1.5,3.8,24.98,78.25,0.0
2016-03-04,32.0,23.8,8.0,3.6,27.48,76.25,0.0
2016-03-05,32.7,24.3,10.5,2.4,27.56,77.25,0.0
2016-03-06,32.6,24.3,4.2,3.0,27.62,77.25,0.0
2016-03-07,29.3,23.4,8.5,3.7,26.62,76.5,0.0
